Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count,SampleBase,BRUVString
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,54,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,31,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,3,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Isopod,3,Isopod_3,Isopoda,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,1116,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,13,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,88,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,13,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,564,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,115,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,4,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Moonsnail/ Bubble Pteropod,Benthic_Snail_Moonsnail/ Bubble Pteropod,Zacalantica sp.,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Amphipod,Alien,Amphipod_Alien,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,NA,5,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,17,Benthic_Snail_17,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,6,Benthic_Snail_6,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,NA,3,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,201,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Bivalve,1,Bivalve_1,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,7,Copepod_7,No ID,NA,23,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,9,Copepod_9,NA,NA,8,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,NA,7,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Echinoderm,Echinopluteus 7,Echinoderm_Echinopluteus 7,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,93,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,10,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,5,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,NA,3,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,4,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,NA,NA,6,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Jelly,2,Jelly_2,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Nemertean,5,Nemertean_5,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Ostracod,1,Ostracod_1,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Platyhelminth,Flatworm 3,Platyhelminth_Flatworm 3,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,13,Polychaete_13,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,6,Polychaete_6,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,Larva 18,Polychaete_Larva 18,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,NA,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,4,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Unshelled 5,Pteropod_Unshelled 5,NA,NA,6,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Holoplankton,Salp,2,Salp_2,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,Meroplankton,Sipunculan,Pelagosphera 6,Sipunculan_Pelagosphera 6,NA,NA,2,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,NA,Unknown,28,Unknown_28,NA,NA,8,PAL22_S2_3_S,PAL22_18
PAL22_S2_3_S_3,South,S2,NA,Unknown,29,Unknown_29,NA,NA,1,PAL22_S2_3_S,PAL22_18
PAL22_S3_2_S_2,South,S3,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,4,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,88,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Isopod,3,Isopod_3,Isopoda,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,2384,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,5,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,NA,4,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,9,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,17,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,11,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,58,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,13,Copepod_13,Podoplea,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,7,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,NA,4,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Evening Gown,Benthic_Snail_Evening Gown,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,440,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Bivalve,3,Bivalve_3,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,NA,25,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,7,Copepod_7,No ID,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,9,Copepod_9,NA,NA,18,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,NA,55,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Deciduous_Larva,1,Deciduous_Larva_1,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Echinoderm,Brachiolaria 1,Echinoderm_Brachiolaria 1,NA,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Echinoderm,OJ,Echinoderm_OJ,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,105,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,5,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,25,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,NA,6,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Ostracod,Cypriid 1,Ostracod_Cypriid 1,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Platyhelminth,Flatworm NA,Platyhelminth_Flatworm NA,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Polychaete,5,Polychaete_5,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Meroplankton,Polychaete,Larva 9,Polychaete_Larva 9,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,NA,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,3,Pteropod_3,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,NA,6,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,NA,4,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,NA,11,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Shrimp,1,Shrimp_1,NA,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Shrimp,8,Shrimp_8,NA,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,Holoplankton,Tick,NA,Tick_NA,NA,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,NA,Unknown,11,Unknown_11,NA,NA,2,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,NA,Unknown,5,Unknown_5,No ID,NA,3,PAL22_S3_2_S,PAL22_20
PAL22_S3_2_S_2,South,S3,NA,Unknown,6,Unknown_6,No ID,NA,1,PAL22_S3_2_S,PAL22_20
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,NA,7,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,NA,2,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,NA,34,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,NA,3504,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,NA,3,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,NA,4,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,NA,40,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,2,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,240,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,NA,10,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,NA,2,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,NA,2,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Gold-Plated,Benthic_Snail_Gold-Plated,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,NA,3,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Purple,Benthic_Snail_Purple,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,NA,7,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,NA,710,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,NA,11,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Cnidaria,Cerinula Larva 1,Cnidaria_Cerinula Larva 1,NA,NA,2,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,NA,NA,6,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,7,Copepod_7,No ID,NA,11,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,9,Copepod_9,NA,NA,9,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,NA,4,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Crab,Brachyuran Megalops 1,Crab_Brachyuran Megalops 1,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Echinoderm,Lemon Sea Cucumber,Echinoderm_Lemon Sea Cucumber,No ID,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Embryo,2,Embryo_2,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Eggs,Fish_Eggs,NA,NA,34,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,NA,5,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,NA,20,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,NA,3,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,NA,NA,2,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Isopod,Razorback,Isopod_Razorback,NA,NA,6,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Holoplankton,Jelly,8,Jelly_8,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Limpet,1,Limpet_1,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Nudibranch,1,Nudibranch_1,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Nudibranch,Turkish Delight,Nudibranch_Turkish Delight,NA,NA,1,PAL22_S3_3_S,PAL22_21
PAL22_S3_3_S_3,South,S3,Meroplankton,Platyhelminth,Digenean,Platyhelminth_Digenean,NA,NA,1,PAL22_S3_3_S,PAL22_21
