ID,String,Region,Site,Zone,Type,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,6
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,14
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,2
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,1
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,3
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,6
PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Stomatopod,Crustacea,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Sipunculan,Sipuncula,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,10
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,118
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polycheata,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Echinoderm,Echinodermata,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,190
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,13
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,60
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Echinoderm,Echinodermata,7
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,11
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,1448
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Barnacle,Gastropoda,12
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,27
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,232
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,25
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Larvaceans,Other Gelatinous,412
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Other Gelatinous,Other Gelatinous,1052
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Evadne,Crustacea,3338
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Chaetognath,Chaetognatha,234
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Chaetognath,Chaetognatha,68
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,11
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Krill,Malacostraca,12
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,8
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Amphipod,Crustacea,4
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Amphipod,Crustacea,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Amphipod,Crustacea,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Amphipod,Crustacea,49
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Amphipod,Crustacea,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Ascidean_Tadpole,Other Gelatinous,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,8
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,9
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,14
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,18
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,36
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Bivalve,Bivalvia,6
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Bivalve,Bivalvia,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Bivalve,Bivalvia,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Cnidaria,Cnidaria,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,24
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Copepod,Copepoda,60
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Crab,Crustacea,4
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Crab,Crustacea,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Embryo,Fish embryo/egg,6
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Fish,Fish embryo/egg,30
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Fish,Fish embryo/egg,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Fish,Fish embryo/egg,39
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Fish,Fish embryo/egg,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Limpet,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Nudibranch,Gastropoda,10
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Nudibranch,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Polychaete,Polychaeta,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Polychaete,Polychaeta,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Polychaete,Polychaeta,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Polychaete,Polychaeta,4
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,8
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,16
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,49
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,25
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,5
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,12
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,54
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Pteropod,Gastropoda,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,75
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,61
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,9
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Holoplankton,Shrimp,Malacostraca,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Sipunculan,Sipuncula,1
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Sipunculan,Sipuncula,3
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Sipunculan,Sipuncula,2
PAL22_W1_2_S,PAL22_10,West,W1,DFZ West,Zooplankton,1,2,Meroplankton,Sipunculan,Sipuncula,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Cnidaria,Cnidaria,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Sipunculan,Sipuncula,5
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,5
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,13
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,10
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Polychaete,Polycheata,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,1488
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,15
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,19
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Echinoderm,Echinodermata,4
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Isopod,Crustacea,4
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,3872
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Barnacle,Gastropoda,71
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,70
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,684
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,25
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Larvaceans,Other Gelatinous,6
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Other Gelatinous,Other Gelatinous,1920
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Evadne,Crustacea,1088
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Chaetognath,Chaetognatha,200
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Chaetognath,Chaetognatha,31
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,5
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,22
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Krill,Malacostraca,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,18
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,4
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,29
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Amphipod,Crustacea,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Ascidean_Tadpole,Other Gelatinous,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Ascidean_Tadpole,Other Gelatinous,9
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Barnacle,Crustacea,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,48
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,4
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,412
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Benthic_Snail,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Bivalve,Bivalvia,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Cnidaria,Cnidaria,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Cnidaria,Cnidaria,36
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Cnidaria,Cnidaria,42
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,18
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,14
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Copepod,Copepoda,168
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Echinoderm,Echinodermata,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Fish,Fish embryo/egg,30
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Fish,Fish embryo/egg,5
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Fish,Fish embryo/egg,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Fish,Fish embryo/egg,5
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Fish,Fish embryo/egg,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Huge_Hairy_Egg,Fish embryo/egg,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Jelly,Other gelatinous,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Krill,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Krill,Malacostraca,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Limpet,Gastropoda,6
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Nudibranch,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Nudibranch,Gastropoda,49
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Nudibranch,Gastropoda,10
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Nudibranch,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Ostracod,Crustacea,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Platyhelminth,Platyhelminthes,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Polychaete,Polychaeta,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Meroplankton,Polychaete,Polychaeta,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,32
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,8
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,3
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,38
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,7
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,29
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,18
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,16
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Pteropod,Gastropoda,1
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Salp,Other gelatinous,2
PAL22_W3_1_S,PAL22_13,West,W3,DFZ West,Zooplankton,3,1,Holoplankton,Shrimp,Malacostraca,44
