Sample,String,Site,Zone,Type,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Initial_Count,Multiplication_Factor,Total_Count,Present
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Sipunculan,1,Sipunculan_1,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Sipunculan,NA,Sipunculan_NA,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Stomatopod,Antizoea,Stomatopod_Antizoea,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Stomatopod,Antizoea 1,Stomatopod_Antizoea 1,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Stomatopod,Antizoea 2,Stomatopod_Antizoea 2,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Meroplankton,Stomatopod,Antizoea 3,Stomatopod_Antizoea 3,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,Holoplankton,Tick,NA,Tick_NA,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,10,Unknown_10,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,11,Unknown_11,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,12,Unknown_12,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,13,Unknown_13,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,14,Unknown_14,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,15,Unknown_15,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,16,Unknown_16,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,17,Unknown_17,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,18,Unknown_18,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,3,Unknown_3,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,4,Unknown_4,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,5,Unknown_5,No ID,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,6,Unknown_6,No ID,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,7,Unknown_7,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,8,Unknown_8,,0,1,0,0
PAL22_N3_2_S_2,PAL22_N3_2_S,N3,PNMS North,Zooplankton,,Unknown,9,Unknown_9,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae ,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Clear/Smooth Swiss Chalet,Benthic_Snail_Clear/Smooth Swiss Chalet,Buccinoidea,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Polychaete,1,Polychaete_1,Capitellidae,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Shrimp,Lobster-Like Larva,Shrimp_Lobster-Like Larva,Caridea ,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Ophiopluteus NA,Echinoderm_Ophiopluteus NA,Clypeaster reticulatus,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,,Unknown,1,Unknown_1,Deosergestes sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,5,1,5,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,Euphausia tenera,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp. ,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Pteropod,Helicina (Flat),Pteropod_Helicina (Flat),Euthecosomata,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Isopod,3,Isopod_3,Isopoda,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,1535,1,1535,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,10,1,10,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Shrimp,5,Shrimp_5,Lysmata sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,2,1,2,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Bryozoans,Calcareous,Bryozoans_Calcareous,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Bryozoans,Membranous,Bryozoans_Membranous,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Folliculina,NA,Folliculina_NA,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Forams,NA,Forams_NA,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Hydroids,Thecate,Hydroids_Thecate,NA,NA,1,NA,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,11,1,11,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Oblong Eggs,NA,Oblong Eggs_NA,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Orbs,Bright_Blue,Orbs_Bright_Blue,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Orbs,Small_White,Orbs_Small_White,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Spirorbid Worm Shell,NA,Spirorbid Worm Shell_NA,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Sponge Spicules,NA,Sponge Spicules_NA,NA,NA,1,NA,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Terrestrial Flotsam,NA,Terrestrial Flotsam_NA,NA,NA,1,NA,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Trash,Paper,Trash_Paper,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Trash,Plastic,Trash_Plastic,NA,NA,1,NA,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,NA,Trash,Styrofoam,Trash_Styrofoam,NA,NA,1,NA,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 4,Echinoderm_Echinopluteus 4,Ophiuroidea,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Brachiolaria NA,Echinoderm_Brachiolaria NA,Oreasteridae,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Crab,Zoea,Crab_Zoea,Pilumnus sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,13,Copepod_13,Podoplea ,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Copepod,Larva 2,Copepod_Larva 2,Pontella fera,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,27,1,27,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,40,1,40,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,14,Copepod_14,Sapphirina ovatolanceolata,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Shrimp,6,Shrimp_6,Synalpheus neptunus,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,12,Copepod_12,Temora discaudata,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Moonsnail/ Bubble Pteropod,Benthic_Snail_Moonsnail/ Bubble Pteropod,Zacalantica sp.,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,1,Amphipod_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,2,Amphipod_2,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,3,Amphipod_3,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,4,Amphipod_4,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,5,Amphipod_5,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,Hyperiid_Big Thighs,Amphipod_Hyperiid_Big Thighs,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Barnacle,Cypriid Golfball,Barnacle_Cypriid Golfball,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,1,Benthic_Snail_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,2,Benthic_Snail_2,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,4,Benthic_Snail_4,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,6,Benthic_Snail_6,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Cross-Hatched Hole,Benthic_Snail_Cross-Hatched Hole,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Cross-Hatched Small Hole,Benthic_Snail_Cross-Hatched Small Hole,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Evening Gown,Benthic_Snail_Evening Gown,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Headless,Benthic_Snail_Headless,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,9,1,9,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Thorny,Benthic_Snail_Thorny,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Thorny B,Benthic_Snail_Thorny B,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Benthic_Snail,Tulip,Benthic_Snail_Tulip,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Bivalve,1,Bivalve_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Bivalve,3,Bivalve_3,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Bivalve,4,Bivalve_4,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Bivalve,5,Bivalve_5,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Cephalopod,Squid,Cephalopod_Squid,,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Cephalopod,Squid 1,Cephalopod_Squid 1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Cnidaria,Cerinula_Larva_NA,Cnidaria_Cerinula_Larva_NA,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,10,Copepod_10,No ID,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,6,Copepod_6,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,7,Copepod_7,No ID,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,9,Copepod_9,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,Jagged Tail,Copepod_Jagged Tail,No ID,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Crab,Brachyuran Megalops,Crab_Brachyuran Megalops,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Crab,Zoea 1,Crab_Zoea 1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Deciduous_Larva,1,Deciduous_Larva_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Deciduous_Larva,NA,Deciduous_Larva_NA,,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Bipinnaria NA,Echinoderm_Bipinnaria NA,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Brachiolaria 1,Echinoderm_Brachiolaria 1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Brachiolaria 2,Echinoderm_Brachiolaria 2,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Doliolaria,Echinoderm_Doliolaria,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,OJ,Echinoderm_OJ,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Meroplankton,Echinoderm,Sea Cucumber,Echinoderm_Sea Cucumber,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Embryo,1,Embryo_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Embryo,2,Embryo_2,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Eggs,Fish_Eggs,,9,1,9,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Long Thin,Fish_Long Thin,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Scorpion Fish,Fish_Scorpion Fish,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,,3,1,3,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Unknown Tissue 1,Fish_Unknown Tissue 1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Fish,Unknown Tissue 2,Fish_Unknown Tissue 2,,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Huge_Hairy_Egg,NA,Huge_Hairy_Egg_NA,,1,1,1,1
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Isopod,1,Isopod_1,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Isopod,4,Isopod_4,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Isopod,5,Isopod_5,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Jelly,2,Jelly_2,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Jelly,7,Jelly_7,,0,1,0,0
PAL22_N3_3_S_3,PAL22_N3_3_S,N3,PNMS North,Zooplankton,Holoplankton,Jelly,8,Jelly_8,,0,1,0,0
