Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Total Count,FunctionalGroup
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,4,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,13,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,150,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,20,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,82,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,88,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,13,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,64,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,125,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,564,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Meroplankton,Echinoderm,Echinopluteus 4,Echinoderm_Echinopluteus 4,Ophiuroidea,2,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,13,Copepod_13,Podoplea,1,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,198,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,115,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,2,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,4,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,4,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,7,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,14,Copepod_14,Sapphirina ovatolanceolata,1,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,1,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,2,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,1,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,1,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,29,Large Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Moonsnail/ Bubble Pteropod,Benthic_Snail_Moonsnail/ Bubble Pteropod,Zacalantica sp.,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Holoplankton,Amphipod,Alien,Amphipod_Alien,NA,1,Large Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,NA,1,Large Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,5,Large Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,NA,6,Large Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,NA,2,Large Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Other Gelatinous,NA,Ascidean_Tadpole_NA,NA,1,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,17,Benthic_Snail_17,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,3,Benthic_Snail_3,NA,3,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,4,Benthic_Snail_4,NA,9,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,5,Benthic_Snail_5,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,5,Benthic_Snail_5,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,6,Benthic_Snail_6,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,6,Benthic_Snail_6,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Bubble 2,Benthic_Snail_Bubble 2,NA,5,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Bubble 3,Benthic_Snail_Bubble 3,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Cross-Hatched Hole,Benthic_Snail_Cross-Hatched Hole,NA,2,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,2,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Pocked Clear,Benthic_Snail_Pocked Clear,NA,16,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,NA,4,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,3,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Short Hatched,Benthic_Snail_Short Hatched,NA,12,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,374,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Short Light Orange,Benthic_Snail_Short Light Orange,NA,201,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Benthic Snail,Tulip,Benthic_Snail_Tulip,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Benthic Snail,Tulip,Benthic_Snail_Tulip,NA,4,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Bivalve,1,Bivalve_1,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Bivalve,1,Bivalve_1,NA,6,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Bivalve,2,Bivalve_2,Clean No Match,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Bivalve,4,Bivalve_4,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Cnidaria,Anthozoan_NA,Cnidaria_Anthozoan_NA,NA,2,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,7,Copepod_7,No ID,6,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,7,Copepod_7,No ID,23,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,9,Copepod_9,NA,8,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,9,Copepod_9,NA,64,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,7,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Copepod,Like 1 But Chunky,Copepod_Like 1 But Chunky,Clean No Match,36,Small Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Meroplankton,Echinoderm,Echinopluteus 5,Echinoderm_Echinopluteus 5,NA,2,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Echinoderm,Echinopluteus 7,Echinoderm_Echinopluteus 7,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Eggs,Fish_Eggs,NA,93,Fish Larvae & Eggs
PAL22_S2_2_S_2,South,S2,Holoplankton,Fish,Eggs,Fish_Eggs,NA,376,Fish Larvae & Eggs
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Huge Egg No Hair,Fish_Huge Egg No Hair,NA,10,Fish Larvae & Eggs
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,5,Fish Larvae & Eggs
PAL22_S2_2_S_2,South,S2,Holoplankton,Fish,Large Cloudy Eggs,Fish_Large Cloudy Eggs,NA,19,Fish Larvae & Eggs
PAL22_S2_2_S_2,South,S2,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,1,Fish Larvae & Eggs
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Myctophid,Fish_Myctophid,NA,3,Fish Larvae & Eggs
PAL22_S2_3_S_3,South,S2,Holoplankton,Fish,Small Eggs,Fish_Small Eggs,NA,4,Fish Larvae & Eggs
PAL22_S2_2_S_2,South,S2,Holoplankton,Huge Hairy Egg,NA,Huge_Hairy_Egg_NA,NA,1,Fish Larvae & Eggs
PAL22_S2_3_S_3,South,S2,Holoplankton,Huge Hairy Egg,NA,Huge_Hairy_Egg_NA,NA,6,Fish Larvae & Eggs
PAL22_S2_2_S_2,South,S2,Holoplankton,Isopod,4,Isopod_4,NA,1,Large Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Jelly,2,Jelly_2,NA,1,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Jelly,2,Jelly_2,NA,2,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Jelly,7,Jelly_7,NA,3,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Meroplankton,Nudibranch,Larva 3,Nudibranch_Larva 3,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Holoplankton,Ostracod,1,Ostracod_1,NA,1,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Ostracod,1,Ostracod_1,NA,1,Small Crustacean Plankton
PAL22_S2_3_S_3,South,S2,Meroplankton,Platyhelminth,Flatworm 3,Platyhelminth_Flatworm 3,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,13,Polychaete_13,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,6,Polychaete_6,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Polychaete,Larva 18,Polychaete_Larva 18,NA,1,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Meroplankton,Polychaete,Larva 8,Polychaete_Larva 8,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,NA,2,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Holoplankton,Polychaete,Pelagic 3,Polychaete_Pelagic 3,NA,3,Benthic Invertebrate Larvae
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,1B,Pteropod_1B,NA,1,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,3,Pteropod_3,NA,1,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,2,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,Corkscrew,Pteropod_Corkscrew,NA,46,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,Cornucopia,Pteropod_Cornucopia,NA,1,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,Crepidula,Pteropod_Crepidula,NA,2,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Kiddie Cone,Pteropod_Kiddie Cone,NA,1,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,1,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Retroversa 2,Pteropod_Retroversa 2,NA,1,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,4,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Pteropod,Striated,Pteropod_Striated,NA,19,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Pteropod,Unshelled 5,Pteropod_Unshelled 5,NA,6,Gelatinous Plankton
PAL22_S2_3_S_3,South,S2,Holoplankton,Salp,2,Salp_2,NA,1,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Salp,2,Salp_2,NA,2,Gelatinous Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Shrimp,4,Shrimp_4,NA,1,Large Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Holoplankton,Shrimp,8,Shrimp_8,NA,1,Large Crustacean Plankton
PAL22_S2_2_S_2,South,S2,Meroplankton,Sipunculan,1,Sipunculan_1,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Sipunculan,Pelagosphera,Sipunculan_Pelagosphera,NA,1,Benthic Invertebrate Larvae
PAL22_S2_3_S_3,South,S2,Meroplankton,Sipunculan,Pelagosphera 6,Sipunculan_Pelagosphera 6,NA,2,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Cnidaria,Unknown_27,Cnidaria_Unknown_27,Actiniaria,1,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,1,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Sipunculan,Pelagosphera 1,Sipunculan_Pelagosphera 1,Aspidosiphonidae,5,Benthic Invertebrate Larvae
PAL22_N3_3_S_3,North,N3,Meroplankton,Benthic Snail,Clear/Smooth Swiss Chalet,Benthic_Snail_Clear/Smooth Swiss Chalet,Buccinoidea,1,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,1,Benthic Invertebrate Larvae
PAL22_N3_3_S_3,North,N3,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,1,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,1,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,5,Benthic Invertebrate Larvae
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic Snail,Dark Angle Orange,Benthic_Snail_Dark Angle Orange,Cancellaridae,7,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",1,Small Crustacean Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",1,Small Crustacean Plankton
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",1,Small Crustacean Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,5,Copepod_5,"Candacia ethiopica (Dana, 1849)",13,Small Crustacean Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,1,Small Crustacean Plankton
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,2,Small Crustacean Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,4,Small Crustacean Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,8,Copepod_8,Candacia truncata,10,Small Crustacean Plankton
PAL22_N3_2_S_2,North,N3,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,1,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,1,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Polychaete,Larva 7,Polychaete_Larva 7,Chaetopteridae,2,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Meroplankton,Echinoderm,Ophiopluteus NA,Echinoderm_Ophiopluteus NA,Clypeaster reticulatus,11,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,1,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,Echinopluteus 3,Echinoderm_Echinopluteus 3,Clypeaster sp.,1,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,6,Small Crustacean Plankton
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,34,Small Crustacean Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,58,Small Crustacean Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,88,Small Crustacean Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,1,Copepod_1,Corycaeidae sp.,1488,Small Crustacean Plankton
PAL22_N3_3_S_3,North,N3,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",1,Gelatinous Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",2,Gelatinous Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Unshelled,Pteropod_Unshelled,"Creseis clava (Rang, 1828)",3,Gelatinous Plankton
PAL22_S3_3_S_3,South,S3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,1,Gelatinous Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,2,Gelatinous Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,15,Gelatinous Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Styliola (Pin Straight),Pteropod_Styliola (Pin Straight),Creseis sp.,18,Gelatinous Plankton
PAL22_N3_3_S_3,North,N3,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,1,Gelatinous Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,11,Gelatinous Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Ice Cream Cone,Pteropod_Ice Cream Cone,Creseis virgula,19,Gelatinous Plankton
PAL22_W3_1_S_1,West,W3,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,4,Benthic Invertebrate Larvae
PAL22_N3_3_S_3,North,N3,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,5,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,8,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Meroplankton,Echinoderm,Echinopluteus 1,Echinoderm_Echinopluteus 1,Echinostrephus aciculatus,150,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Holoplankton,Krill,Shrimp_2,Krill_Shrimp_2,Euphausia tenera,1,Large Crustacean Plankton
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,11,Copepod_11,Euryphorus sp.,1,Small Crustacean Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Isopod,3,Isopod_3,Isopoda,3,Large Crustacean Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Isopod,3,Isopod_3,Isopoda,4,Large Crustacean Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,2384,Small Crustacean Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,154,Small Crustacean Plankton
PAL22_N3_2_S_2,North,N3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,171,Small Crustacean Plankton
PAL22_S3_3_S_3,South,S3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,3504,Small Crustacean Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,3872,Small Crustacean Plankton
PAL22_N3_3_S_3,North,N3,Holoplankton,Copepod,2,Copepod_2,Ivellopsis denticauda,1535,Small Crustacean Plankton
PAL22_N3_3_S_3,North,N3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,1,Benthic Invertebrate Larvae
PAL22_S3_3_S_3,South,S3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,1,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,5,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Barnacle,Cypriid NA,Barnacle_Cypriid NA,Lepas anserifera,71,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,1,Gelatinous Plankton
PAL22_S3_2_S_2,South,S3,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,4,Gelatinous Plankton
PAL22_N3_1_S_1,North,N3,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,8,Gelatinous Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Pteropod,Retroversa (Snail-Like),Pteropod_Retroversa (Snail-Like),Limacina sp.,70,Gelatinous Plankton
PAL22_N3_3_S_3,North,N3,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,1,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,1,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,2,Benthic Invertebrate Larvae
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic Snail,Horizontal Ridges Orange,Benthic_Snail_Horizontal Ridges Orange,Littoraria sp.,3,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,2,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,3,Benthic Invertebrate Larvae
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,4,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,9,Benthic Invertebrate Larvae
PAL22_N3_3_S_3,North,N3,Holoplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,10,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,684,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,1,Benthic Invertebrate Larvae
PAL22_N3_2_S_2,North,N3,Meroplankton,Benthic Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,1,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,16,Benthic Invertebrate Larvae
PAL22_N3_3_S_3,North,N3,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,2,Benthic Invertebrate Larvae
PAL22_N3_1_S_1,North,N3,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,3,Benthic Invertebrate Larvae
PAL22_S3_2_S_2,South,S3,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,17,Benthic Invertebrate Larvae
PAL22_W3_1_S_1,West,W3,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,25,Benthic Invertebrate Larvae
PAL22_S3_3_S_3,South,S3,Meroplankton,Benthic Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,40,Benthic Invertebrate Larvae
PAL22_S3_3_S_3,South,S3,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,2,Gelatinous Plankton
PAL22_W3_1_S_1,West,W3,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,6,Gelatinous Plankton
PAL22_N3_3_S_3,North,N3,Holoplankton,Other Gelatinous,NA,Larvaceans_NA,NA,11,Gelatinous Plankton
