Sample,Zone,Site,Plankton Category,Specimen Type,Morphotype,Spec_Morph,Genetic_ID,Final_ID,Total Count
PAL22_W4_2_S_2,West,W4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,776
PAL22_N4_1_S_1,North,N4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,110
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,262
PAL22_W4_3_S_3,West,W4,Holoplankton,Benthic_Snail,Cinnamon Roll,Benthic_Snail_Cinnamon Roll,Littorinimorpha,,163
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,,3
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,,4
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Cross-Hatched,Benthic_Snail_Cross-Hatched,Lyncina leviathan,,23
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,5,Shrimp_5,Lysmata sp.,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,,1
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,,3
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 2,Echinoderm_Echinopluteus 2,Maretia sp.,,9
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,4
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,16
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,71
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,84
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,118
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,238
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Swiss Chalet Orange,Benthic_Snail_Swiss Chalet Orange,Marshallora,,536
PAL22_W4_3_S_3,West,W4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,2
PAL22_N4_1_S_1,North,N4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,25
PAL22_N4_2_S_2,North,N4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,57
PAL22_S4_2_S_2,South,S4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,1248
PAL22_S4_1_S_1,South,S4,Holoplankton,Larvaceans,NA,Larvaceans_NA,NA,Other Gelatinous,824
PAL22_N4_2_S_2,North,N4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,10
PAL22_W4_3_S_3,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,73
PAL22_S4_1_S_1,South,S4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1280
PAL22_W4_1_S_1,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,1328
PAL22_W4_2_S_2,West,W4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,336
PAL22_S4_2_S_2,South,S4,Holoplankton,Other Gelatinous,NA,Other Gelatinous_NA,NA,Other Gelatinous,286
PAL22_N4_1_S_1,North,N4,Meroplankton,Echinoderm,Echinopluteus 4,Echinoderm_Echinopluteus 4,Ophiuroidea,,2
PAL22_N4_2_S_2,North,N4,Meroplankton,Echinoderm,Brachiolaria NA,Echinoderm_Brachiolaria NA,Oreasteridae,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Parasitic,Copepod_Parasitic,Pandarus cranchii ,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Crab,Zoea,Crab_Zoea,Pilumnus sp.,,1
PAL22_N4_2_S_2,North,N4,Meroplankton,Copepod,Larva 2,Copepod_Larva 2,Pontella fera,,1
PAL22_N4_2_S_2,North,N4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,41
PAL22_W4_3_S_3,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,73
PAL22_S4_1_S_1,South,S4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,1568
PAL22_W4_1_S_1,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,266
PAL22_W4_2_S_2,West,W4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,532
PAL22_N4_1_S_1,North,N4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,232
PAL22_S4_2_S_2,South,S4,Holoplankton,Evadne,NA,Evadne_NA,Pseudoevadne tergestina,,4464
PAL22_N4_2_S_2,North,N4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,3
PAL22_W4_3_S_3,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,5
PAL22_N4_1_S_1,North,N4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,22
PAL22_W4_2_S_2,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,23
PAL22_S4_1_S_1,South,S4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,170
PAL22_W4_1_S_1,West,W4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,736
PAL22_S4_2_S_2,South,S4,Holoplankton,Chaetognath,NA,Chaetognath_NA,Sagittidae,,111
PAL22_W4_3_S_3,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,4
PAL22_N4_2_S_2,North,N4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,5
PAL22_N4_1_S_1,North,N4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,24
PAL22_W4_2_S_2,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,31
PAL22_S4_1_S_1,South,S4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,140
PAL22_W4_1_S_1,West,W4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,156
PAL22_S4_2_S_2,South,S4,Holoplankton,Chaetognath,Round Head,Chaetognath_Round Head,Sagittidae B,,103
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,6
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,6
PAL22_S4_2_S_2,South,S4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,21
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,30
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,3,Copepod_3,Sapphirina sp.,,41
PAL22_N4_2_S_2,North,N4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,,10
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,,11
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,Snowy,Copepod_Snowy,Sapphirina stellata,,18
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,,4
PAL22_S4_1_S_1,South,S4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,,18
PAL22_W4_1_S_1,West,W4,Holoplankton,Copepod,Shiny,Copepod_Shiny,Sapphirina vorax,,43
PAL22_N4_2_S_2,North,N4,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Euphausiid_Larva_NA,Shrimp_Euphausiid_Larva_NA,Sergestidae,,30
PAL22_W4_2_S_2,West,W4,Holoplankton,Copepod,12,Copepod_12,Temora discaudata,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Copepod,12,Copepod_12,Temora discaudata,,1
PAL22_N4_2_S_2,North,N4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,,3
PAL22_W4_2_S_2,West,W4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,,4
PAL22_S4_2_S_2,South,S4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,,47
PAL22_S4_1_S_1,South,S4,Holoplankton,Krill,Copepodite,Krill_Copepodite,Thysanopoda sp.,,106
PAL22_N4_1_S_1,North,N4,Holoplankton,Shrimp,Mysid,Shrimp_Mysid,Thysanopoda sp.,,4
PAL22_W4_2_S_2,West,W4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp. ,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp. ,,3
PAL22_S4_1_S_1,South,S4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp. ,,40
PAL22_S4_2_S_2,South,S4,Holoplankton,Krill,Unknown_2,Krill_Unknown_2,Thysanopoda sp. ,,73
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Jelly,Benthic_Snail_Jelly,Velutinoidea,,3
PAL22_N4_2_S_2,North,N4,Holoplankton,Amphipod,1,Amphipod_1,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,1,Amphipod_1,,,6
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,3,Amphipod_3,,,9
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,4,Amphipod_4,,,8
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,5,Amphipod_5,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Alien,Amphipod_Alien,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,,,2
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,,,4
PAL22_N4_1_S_1,North,N4,Holoplankton,Amphipod,Hyperiid_1,Amphipod_Hyperiid_1,,,12
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_Alien 1,Amphipod_Hyperiid_Alien 1,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,Hyperiid_All Eyes,Amphipod_Hyperiid_All Eyes,,,2
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_Baby Face,Amphipod_Hyperiid_Baby Face,,,1
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_Headless,Amphipod_Hyperiid_Headless,,,1
PAL22_N4_1_S_1,North,N4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,4
PAL22_S4_2_S_2,South,S4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,7
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,7
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_NA,Amphipod_Hyperiid_NA,,,24
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,,,1
PAL22_S4_1_S_1,South,S4,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,,,3
PAL22_W4_1_S_1,West,W4,Holoplankton,Amphipod,Hyperiid_Small Eyes,Amphipod_Hyperiid_Small Eyes,,,8
PAL22_W4_2_S_2,West,W4,Holoplankton,Amphipod,Pinky,Amphipod_Pinky,,,1
PAL22_W4_1_S_1,West,W4,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,,,1
PAL22_W4_3_S_3,West,W4,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,,,1
PAL22_S4_2_S_2,South,S4,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,,,3
PAL22_S4_1_S_1,South,S4,Holoplankton,Ascidean_Tadpole,NA,Ascidean_Tadpole_NA,,,17
PAL22_N4_1_S_1,North,N4,Meroplankton,Barnacle,Cypriid Golfball,Barnacle_Cypriid Golfball,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Gooseneck,Barnacle_Gooseneck,,,9
PAL22_W4_3_S_3,West,W4,Meroplankton,Barnacle,Gooseneck 2,Barnacle_Gooseneck 2,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Barnacle,Nauplii,Barnacle_Nauplii,,,3
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,1,Benthic_Snail_1,,,3
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,10,Benthic_Snail_10,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,10,Benthic_Snail_10,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,10,Benthic_Snail_10,,,75
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,11,Benthic_Snail_11,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,11,Benthic_Snail_11,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,13,Benthic_Snail_13,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,13,Benthic_Snail_13,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,13,Benthic_Snail_13,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,14,Benthic_Snail_14,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,14,Benthic_Snail_14,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,14,Benthic_Snail_14,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,15,Benthic_Snail_15,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,15,Benthic_Snail_15,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,16,Benthic_Snail_16,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,16,Benthic_Snail_16,,,20
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,17,Benthic_Snail_17,,,16
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,19,Benthic_Snail_19,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,2,Benthic_Snail_2,,,26
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,20,Benthic_Snail_20,,,2
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,3,Benthic_Snail_3,,,42
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,4,Benthic_Snail_4,,,6
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,,,3
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,,,3
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,5,Benthic_Snail_5,,,47
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,6,Benthic_Snail_6,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,6,Benthic_Snail_6,,,6
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,,3
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,,3
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,7,Benthic_Snail_7,,,17
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,8,Benthic_Snail_8,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,8,Benthic_Snail_8,,,14
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,9,Benthic_Snail_9,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,9,Benthic_Snail_9,,,5
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Banana,Benthic_Snail_Banana,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Belted,Benthic_Snail_Belted,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,,,3
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,,,36
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Bubble 2,Benthic_Snail_Bubble 2,,,408
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,,1
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Bubble 3,Benthic_Snail_Bubble 3,,,61
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Caramel,Benthic_Snail_Caramel,,,5
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Citrus,Benthic_Snail_Citrus,,,7
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Cross-Hatched Hole,Benthic_Snail_Cross-Hatched Hole,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Cross-Hatched Hole,Benthic_Snail_Cross-Hatched Hole,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Cross-Hatched Small Hole,Benthic_Snail_Cross-Hatched Small Hole,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Cross-Hatched Small Hole,Benthic_Snail_Cross-Hatched Small Hole,,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Cross-Hatched Small Hole,Benthic_Snail_Cross-Hatched Small Hole,,,5
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Disco Ball,Benthic_Snail_Disco Ball,,,6
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Disco Ball,Benthic_Snail_Disco Ball,,,18
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Garfield,Benthic_Snail_Garfield,,,3
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Gold-Plated,Benthic_Snail_Gold-Plated,,,2
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Gold-Plated,Benthic_Snail_Gold-Plated,,,3
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Gold-Plated,Benthic_Snail_Gold-Plated,,,4
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Grapefruit,Benthic_Snail_Grapefruit,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Headless,Benthic_Snail_Headless,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Headless,Benthic_Snail_Headless,,,6
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Irridescent,Benthic_Snail_Irridescent,,,64
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Jessica Rabbit,Benthic_Snail_Jessica Rabbit,,,6
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Margarites,Benthic_Snail_Margarites,,,7
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Marshmallow,Benthic_Snail_Marshmallow,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Marshmallow,Benthic_Snail_Marshmallow,,,13
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Nautica,Benthic_Snail_Nautica,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Piping Bag,Benthic_Snail_Piping Bag,,,9
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,3
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,9
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,9
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,23
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,89
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Pocked Clear,Benthic_Snail_Pocked Clear,,,568
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Prison Bars,Benthic_Snail_Prison Bars,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Prison Bars,Benthic_Snail_Prison Bars,,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Purple,Benthic_Snail_Purple,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Purple,Benthic_Snail_Purple,,,19
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Raspberry,Benthic_Snail_Raspberry,,,4
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Rippled 2,Benthic_Snail_Rippled 2,,,10
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Shelves,Benthic_Snail_Shelves,,,8
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,,,2
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,,,2
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Short Angled Ridges,Benthic_Snail_Short Angled Ridges,,,19
PAL22_N4_2_S_2,North,N4,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,,,1
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,,,1
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,,,1
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,,,1
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Short Clear Retroversa-Like,Benthic_Snail_Short Clear Retroversa-Like,,,5
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,3
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,12
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,15
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,22
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,45
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Short Hatched,Benthic_Snail_Short Hatched,,,184
PAL22_N4_1_S_1,North,N4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,4
PAL22_S4_1_S_1,South,S4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,66
PAL22_W4_3_S_3,West,W4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,9472
PAL22_W4_1_S_1,West,W4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,420
PAL22_W4_2_S_2,West,W4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,872
PAL22_S4_2_S_2,South,S4,Meroplankton,Benthic_Snail,Short Light Orange,Benthic_Snail_Short Light Orange,,,151
