BRUVString,Zone.x,Site.x,Type.x,Plankton_Category,Specimen_Type,Total_Specimens,Unique_Morphotypes,Sample,Site.y,Zone.y,Type.y,Year,Family,Binomial,Common name,MaxN,Biomass_g,Biomass_kg
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Polychaete,2,2,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Pteropod,258,13,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Holoplankton,Shrimp,6,3,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Barnacle,23,2,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Benthic_Snail,1400,17,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bivalve,12,5,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_074,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus scriptus,scribbled leatherjacket filefish,2,639.94,0.63994
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_074,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,37,2256.42,2.25642
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_075,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,292.75,0.29275
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,88,4252.67,4.25267
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_075,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,7,588.79,0.58879
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Bryozoan,24,1,PAL22_075,W4,DFZ West,Fish,2022,Nomeidae,Psenes cyanophrys,freckled driftfish,19,1128.41,1.12841
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_071,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,1,204.14,0.20414
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_072,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,6,810.69,0.81069
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_072,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,1,86.58,0.08658
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_072,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,2,62.57,0.06257
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Carangidae sp,jacks,17,15.9,0.0159
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_073,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,8,1671.24,1.67124
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,13,647.44,0.64744
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Selar crumenophthalmus,bigeye scad,1,84.11,0.08411
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_073,W4,DFZ West,Fish,2022,Carangidae,Seriola rivoliana,longfin yellowtail,1,53.16,0.05316
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_073,W4,DFZ West,Fish,2022,Monacanthidae,Aluterus monoceros,unicorn leatherjacket filefish,1,31.28,0.03128
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_074,W4,DFZ West,Fish,2022,Balistidae,Canthidermis maculata,rought triggerfish,2,696.73,0.69673
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Caranx sp,Caranx trevally,4,188.11,0.18811
PAL22_15,DFZ West,W4,Zooplankton,Meroplankton,Cnidaria,3,2,PAL22_074,W4,DFZ West,Fish,2022,Carangidae,Decapterus sp,Decapterus scad,4,232.41,0.23241
